sample	TCGA-06-2569-01	TCGA-06-2570-01	TCGA-06-5416-01	TCGA-15-1444-01	TCGA-CS-6666-01	TCGA-DB-A4XE-01	TCGA-DB-A75O-01	TCGA-DH-5142-01	TCGA-DU-6404-01	TCGA-DU-6404-02	TCGA-DU-6408-01	TCGA-DU-6542-01	TCGA-DU-8163-01	TCGA-DU-A6S7-01	TCGA-E1-A7YV-01	TCGA-FG-5963-01	TCGA-FG-5963-02	TCGA-FG-8181-01	TCGA-FN-7833-01	TCGA-HT-7686-01	TCGA-HT-7690-01	TCGA-HT-7857-01	TCGA-HT-A61B-01	TCGA-KT-A74X-01	TCGA-P5-A72X-01	TCGA-P5-A730-01	TCGA-QH-A65X-01	TCGA-S9-A6U1-01	TCGA-S9-A6U6-01	TCGA-S9-A7J2-01	TCGA-TQ-A7RF-01	TH02_0074_S01	TH02_0075_S01	TH02_0076_S01	TH02_0077_S01	TH02_0078_S01	TH02_0079_S01	TH02_0081_S01	TH02_0082_S01	TH02_0083_S01	TH02_0084_S01	TH02_0085_S01	TH02_0086_S01	TH02_0087_S01	TH02_0087_S02	TH02_0088_S01	TH02_0089_S01	TH02_0090_S01	TH02_0091_S01	TH02_0092_S01	TH02_0093_S01	TH02_0094_S01	TH02_0095_S01	TH02_0096_S01	TH02_0651_S01	TH02_0652_S01	TH02_0653_S01	TH02_0654_S01	TH02_0656_S01	TH04_0021_S01	TH06_0616_S01	TH06_0627_S01	TH06_0647_S01	TH06_1175_S01	THR13_0963_S01	THR13_0964_S01	THR13_0965_S01	THR13_0968_S01	THR13_0969_S01	THR13_0970_S01	THR13_0971_S01	THR13_0972_S01	THR13_0973_S01	THR13_0974_S01	THR14_0301_S01	THR14_0302_S01	THR14_0303_S01	THR14_0308_S01	THR14_0309_S01	THR14_0310_S01	THR14_0311_S01	THR14_0312_S01	THR14_0313_S01	THR14_0324_S01	THR14_0326_S01	THR14_0327_S01	THR31_0918_S01	THR32_0958_S01	THR32_0959_S01	THR32_0960_S01
IRX1	1.22656488419	4.58561563492	0.774071753025	4.16271066666	4.42691802979	2.0000035762799997	4.10433483124	3.8923835754400002	5.7918548584000025	5.469545364380001	3.4621067047099996	2.5945641994499997	3.11771678925	3.54225492477	4.95329284668	3.81149744987	4.575362682340001	0.0842030718923	3.2265458107	2.86396312714	3.8359417915300007	3.30450582504	3.8875341415400007	4.51477193832	3.7495546340900003	0.0	1.5160799026499998	3.07038879395	3.20476984978	3.1779623031599997	3.7071146964999997	0.0	0.0	0.925999418556	2.2295879227400004	0.0	1.25096157353	1.7004397181400002	3.41683974191	5.929554315730001	4.19298316997	5.74308405555	4.99503219248	4.74953426767	3.6904170955300004	1.8559896973099999	5.22149045504	6.21567859661	3.5434958834300003	5.39163026152	4.22265002245	3.6484654430300014	5.0526767243	2.7803100990400003	3.30305008468	4.98732086593	5.55949181321	4.49057013045	5.95419631039	0.9855004303049999	5.22766407255	3.7409275603199994	5.7797850053	2.26303440583	4.09929520434	3.68481873755	5.33556900556	5.41074812819	3.3161457422900003	5.345538310069999	5.2794712956400005	5.239550796610001	5.55428186263	3.5223068928699988	5.376776571880001	3.11935617704	4.47053686509	5.30888505741	5.68229237143	4.8293421939	4.39985467357	1.04264433741	4.6205864104500005	1.14404636962	0.042644337408499995	3.16671544497	4.57410150809	3.42760617278	0.575312330687	6.16571099248
IGKV1-5	1.0072758197799998	0.11116745322899999	3.3016295433	0.0	0.485537260771	0.0	0.0	0.28699606657	0.0	0.454216271639	0.20175661146600002	0.238915011287	0.0	0.0	0.20175661146600002	2.03563380241	0.163629814982	0.0	0.11116745322899999	0.505994856358	0.848088502884	0.9928623437880001	0.12445962429000001	0.505994856358	0.0	0.37861439585699996	1.05667030811	0.0	0.11116745322899999	0.0	1.3045711517299998	0.0703893278914	4.20711196121	6.242602505930001	0.286881147788	0.0	1.17632277264	0.310340120612	0.12432813500199999	1.9145645234900002	0.0	0.6690267655100001	0.0	0.0	3.4141355329799996	0.0285691521968	0.782408564927	0.0	1.8678964639900002	0.0	1.31034012061	2.69599381311	0.163498732283	0.0	0.356143810225	0.53605290024	0.17632277264000001	0.0	0.310340120612	0.0565835283664	0.454175893186	3.0461417816400003	2.5210507369	0.0	0.0	0.0	0.32192809488699997	0.678071905113	0.464668267003	2.9504684141500004	0.0	0.263034405834	0.0	0.0	0.704871964456	0.0	0.0	1.0772429989299999	0.0	0.0	0.18903382439	2.1763227726400003	0.0	0.17632277264000001	0.6690267655100001	0.21412480535300002	0.17632277264000001	0.0	0.0	0.0565835283664
HOXD8	2.9800319671599995	4.87188625336	5.03611278534	2.06005311012	0.722541868687	2.0215129852300002	0.189164444804	3.05656504631	0.389680147171	2.6276693344099997	1.7181470394099998	1.4854794740700001	0.6041815876959999	0.7656252384190001	5.263422966	3.24030971527	4.644992351530001	0.0842030718923	0.150686472654	3.65188574791	0.26316010952	1.3045711517299998	2.99279141426	3.99092912674	0.0427840352058	0.238915011287	0.0	0.25107562542	0.11116745322899999	0.0427840352058	1.3896317482	0.0	1.2630344058299998	2.32192809489	0.12432813500199999	2.92979099772	0.0840642647885	2.02147972741	0.250961573533	2.43295940728	0.263034405834	0.44360665147600004	0.44360665147600004	0.298658315565	0.111031312389	1.6229303509200002	0.565597175854	5.03121873061	0.545968369105	0.713695814843	0.925999418556	0.6870606883399999	5.46890909211	0.0840642647885	4.244887059119999	4.40463068422	0.722466024471	0.20163386116999998	0.0285691521968	3.70043971814	1.8559896973099999	0.22650852980900002	3.2898344651800002	4.07124781946	0.0	0.22650852980900002	5.981167667109999	0.20163386116999998	0.250961573533	5.06263982829	5.1695241971499994	3.0071955014	0.0	3.6461626571599997	4.38681094647	0.454175893186	0.21412480535300002	0.0285691521968	0.0285691521968	0.042644337408499995	0.0840642647885	0.0	0.0	0.918386234446	0.12432813500199999	2.8176232575099998	1.71808758396	0.0565835283664	2.1176950426700003	1.18269229752
HOXD9	3.22038388252	4.57593774796	3.48804593086	0.933637201786	0.189164444804	0.5161281228069999	0.20175661146600002	0.687133491039	0.333533734083	4.25251531601	0.275123685598	0.214244633913	0.028709901496799996	0.28699606657	4.18906879425	3.8489668369300003	4.621191024780001	0.0	0.07052473723889999	2.0807063579599996	0.0	0.20175661146600002	1.18911373615	0.0842030718923	0.0144976107404	0.0427840352058	0.0144976107404	0.0427840352058	0.0842030718923	0.0	0.056723508983899995	0.0565835283664	0.286881147788	0.704871964456	0.0	0.713695814843	0.0	0.584962500721	0.0	1.0285691522	0.0	0.0565835283664	0.0	0.0143552929771	0.0	0.0	0.0	3.529820946530002	0.042644337408499995	0.2750070475	0.0	0.0143552929771	1.04264433741	0.0	2.17951105027	1.8757800630700001	0.042644337408499995	0.0	0.0	1.2078928516399998	1.2326607567899999	0.23878685958700002	0.495695162624	2.5993177937	0.0	0.0565835283664	1.84799690655	0.0840642647885	0.0	2.67807190511	0.40053792958400003	0.0	0.0	2.11103131239	4.2187811677800005	0.0	0.12432813500199999	0.0	0.0	0.0	0.0	0.0	0.0	0.0703893278914	0.0	1.08406426479	0.918386234446	0.0	2.12763327973	0.23878685958700002
HOXD4	1.80325055122	3.68708634377	1.8600012063999998	1.07045042515	0.641648352146	0.660012125969	0.0427840352058	0.948698222637	0.0	2.55585050583	0.176445946097	0.536152601242	0.0	0.970923125744	3.58381700516	1.7570887804	3.0089824199699997	0.056723508983899995	0.0842030718923	0.774071753025	0.028709901496799996	0.275123685598	1.07733309269	1.0215282440200002	0.0	0.11116745322899999	0.0	0.0	0.25107562542	0.028709901496799996	0.176445946097	0.0	0.0	0.0	0.790772037862	0.0	0.0	0.0	1.49569516262	0.641546029088	3.08746284125	0.378511623254	0.22650852980900002	2.53853816363	2.1602748314099998	0.0285691521968	3.0738202332899998	3.5849625007199997	2.04614178164	0.12432813500199999	2.00360223668	0.0703893278914	3.60880924268	0.367371065649	2.44890095115	3.04089243065	3.1210154009599997	2.49569516262	3.29865831556	2.20476675065	1.6040713236700002	0.0703893278914	2.04614178164	3.64038956005	0.0	1.5058909297299998	5.16390121381	0.422233000683	0.0840642647885	3.2494453410900004	3.72683121703	2.72683121703	1.13093086983	2.3645724322999997	4.1093605594	0.0	0.0143552929771	0.0	0.0	0.0	0.0143552929771	0.0285691521968	0.0	0.17632277264000001	0.0143552929771	0.8797057662819999	1.9891390073700002	0.0	0.378511623254	0.34482849699699997
FPR2	0.028709901496799996	1.5410504341100002	0.20175661146600002	0.956147193909	0.163629814982	0.275123685598	0.238915011287	0.978247582912	0.5161281228069999	0.269147783518	0.20175661146600002	0.356247276068	0.344949603081	0.238915011287	0.585064530373	0.356247276068	0.485537260771	0.28699606657	2.5656619072	1.1111153364200002	0.8400182723999999	1.35055458546	1.0072758197799998	0.0427840352058	0.028709901496799996	0.028709901496799996	0.056723508983899995	0.36748489737499995	0.214244633913	0.13763217628	0.0144976107404	0.0285691521968	0.903038270113	0.757023246507	0.150559676575	0.13750352375	0.22650852980900002	0.887525270742	0.12432813500199999	0.411426245726	0.20163386116999998	0.411426245726	0.495695162624	0.367371065649	1.4329594072799998	0.0840642647885	0.62293035092	0.807354922058	1.5058909297299998	0.298658315565	1.5360529002399999	2.3840498068000002	0.659924558402	0.0	1.4114262457299998	0.150559676575	0.2750070475	0.50589092973	1.7355221772999998	0.20163386116999998	0.0565835283664	1.2630344058299998	0.2750070475	0.0	0.0	0.286881147788	0.831877241192	0.0	0.042644337408499995	0.298658315565	0.298658315565	0.50589092973	3.13750352375	0.263034405834	1.3391373849200001	0.0	0.0565835283664	1.124328135	0.38956681176299995	0.555816155062	2.54349588343	1.9818526532900005	0.250961573533	0.823749360308	0.163498732283	2.2779847473	0.0285691521968	0.0703893278914	0.0143552929771	0.13750352375
MCHR1	0.37861439585699996	3.62999200821	3.6803536415099996	1.3334687948200001	2.09087610245	2.09424543381	0.475177288055	2.72683000565	1.60413479805	0.361880391836	2.1667160987900003	2.4854135513299997	1.04270172119	1.22656488419	1.3674041032799995	2.3045709133099996	3.55826234818	4.57775783539	0.903094649315	1.18277597427	1.84806120396	5.02903556824	0.848088502884	1.70494329929	1.18277597427	5.39916753769	2.8156068325	0.36748489737499995	2.33913779259	3.1699585914599995	0.757125914097	0.263034405834	0.475084882949	1.2326607567899999	0.475084882949	0.333423733725	0.0143552929771	1.16992500144	0.526068811668	1.03562390973	0.333423733725	0.8797057662819999	0.7739963251109999	0.8479969065549999	1.06350294231	0.150559676575	0.678071905113	0.555816155062	2.22032995488	4.11353381959	0.50589092973	0.310340120612	0.411426245726	0.042644337408499995	2.57288966842	0.367371065649	2.0391383939099996	0.678071905113	0.59454854955	3.0976107966299997	1.50080205306	7.572359168310001	3.464668267	1.08406426479	0.12432813500199999	0.2750070475	1.55581615506	1.8155754288599997	0.790772037862	0.34482849699699997	0.34482849699699997	3.63343121036	3.6971065744800002	0.0976107966264	2.47767732757	3.40053792958	0.250961573533	2.8318772411900004	1.11769504267	2.02147972741	2.7527485914099996	1.10433665981	3.3950627995200002	4.66505161429	1.55090066465	0.50589092973	1.32768736418	0.0143552929771	0.286881147788	0.38956681176299995
HOXD3	1.79078197479	3.70157456398	2.9891190528900005	1.07045042515	1.81561923027	0.333533734083	0.0	2.14406490326	0.07052473723889999	2.0054383277900003	0.546054959297	0.389680147171	0.13763217628	1.4006079435299998	3.5777680873900004	1.5993719101	2.68930387497	0.0	0.0	1.4594974517800001	0.0	0.189164444804	2.2110691070599997	1.3277425766	0.0	0.0842030718923	0.0	0.0	0.176445946097	0.150686472654	0.443720519543	0.0	0.21412480535300002	0.163498732283	3.0548484769999997	0.250961573533	0.13750352375	0.163498732283	1.9145645234900002	3.37989816352	3.2000648615099996	0.748461233004	0.53605290024	3.1127001327499997	2.20789285164	0.23878685958700002	3.3757345385799997	4.9606970393	2.46988597627	0.956056652412	2.12763327973	2.49825086753	4.04439411936	0.863938450424	3.3233700690599997	4.47638168757	3.70043971814	3.8298495598400004	4.05050169745	2.80115865609	0.9107326619030001	0.0976107966264	3.00898878323	1.16349873228	0.0	3.26153081524	4.923624611369999	1.31034012061	0.0	3.4815572807099997	3.51853513898	2.58976348698	1.92979099772	2.90110824301	2.7506065048400004	0.0	0.0	0.0143552929771	0.17632277264000001	0.0	0.0	0.0	0.0	0.150559676575	0.0	1.7398481027000001	2.748461233	0.042644337408499995	0.925999418556	0.150559676575
BDKRB2	0.25107562542	1.560754776	1.70050764084	0.275123685598	0.555914640427	0.13763217628	0.356247276068	0.7991508841509999	0.650870025158	0.469985216856	0.400636225939	0.8953870534899999	0.526184141636	0.310455471277	0.37861439585699996	1.1177393198	2.11443471909	1.2570579052	0.36748489737499995	1.39514446259	1.05667030811	1.22656488419	0.687133491039	0.0977480858564	0.641648352146	0.189164444804	0.238915011287	0.12445962429000001	0.238915011287	0.07052473723889999	0.028709901496799996	0.298658315565	1.09085343045	1.124328135	0.411426245726	0.042644337408499995	0.44360665147600004	1.32768736418	0.367371065649	1.9145645234900002	1.08406426479	0.831877241192	0.956056652412	1.2750070475	1.9335726382599998	0.0840642647885	1.05658352837	0.604071323669	2.13093086983	2.1342209397599996	0.659924558402	0.855989697308	0.765534746363	0.0840642647885	2.64616265716	0.678071905113	1.3840498068	0.565597175854	0.659924558402	4.19455988602	1.15704371015	1.33342373373	0.992768430769	0.12432813500199999	1.9523335663699999	0.7398481026989999	0.50589092973	1.86393845042	2.7355221773	0.8155754288629999	1.0703893278899999	1.04264433741	5.004501392230001	0.799087306074	2.36737106565	1.16349873228	0.21412480535300002	3.49952702422	0.7398481026989999	0.782408564927	3.7739963251099997	2.5084286525299997	2.5459683691099997	1.35614381023	0.34482849699699997	1.9634741239700002	0.286881147788	0.0143552929771	0.0565835283664	0.34482849699699997
CXCL10	1.03571343422	3.6287968158699995	2.4854135513299997	2.41952753067	1.9598305225400001	0.226636484265	1.0976788997700002	2.52108287811	3.1358721256299997	1.57536315918	0.660012125969	2.0321559906	0.790837109089	0.176445946097	0.189164444804	3.3334817886400003	2.68930387497	1.823792696	4.80732059479	1.18911373615	1.9891389608400003	5.16990566254	3.07038879395	1.2327061891600002	0.641648352146	0.585064530373	1.22656488419	0.5161281228069999	0.864038407803	0.150686472654	0.41153392195699995	1.21412480535	2.60169651648	3.86393845042	0.641546029088	0.2750070475	0.956056652412	4.78555055174	0.6322682155	4.6176511194300005	0.0285691521968	0.432959407276	0.12432813500199999	2.78450398293	5.01033228328	0.8479969065549999	0.150559676575	0.250961573533	5.890689877690001	0.6322682155	4.1779177922000015	3.0391383939099996	0.150559676575	0.0703893278914	1.5360529002399999	2.35049724708	0.659924558402	0.0976107966264	5.2422213951	0.956056652412	3.11935617704	3.8797057662800003	1.46988597627	0.17632277264000001	0.863938450424	0.7739963251109999	2.3391373849200003	0.286881147788	3.60169651648	2.57288966842	0.12432813500199999	1.29278174923	7.334586151930001	0.0565835283664	3.1093605594	0.40053792958400003	0.263034405834	1.344828497	0.22650852980900002	0.310340120612	0.2750070475	4.18189764311	0.641546029088	1.7311832415700001	2.20789285164	4.5771266613099995	2.47248777146	0.13750352375	0.12432813500199999	0.678071905113
NKX6-1	1.8953143358200002	1.68261897564	0.36748489737499995	0.536152601242	0.41153392195699995	0.056723508983899995	0.189164444804	0.226636484265	3.2295832634	3.3008735179900004	0.238915011287	0.4647830426690001	0.275123685598	0.176445946097	1.8719059228900001	0.687133491039	1.26311957836	0.150686472654	0.0842030718923	0.189164444804	0.526184141636	1.31621551514	2.35335993767	0.176445946097	1.1635614633600002	0.422329545021	0.660012125969	0.189164444804	0.150686472654	0.150686472654	0.757125914097	0.44360665147600004	1.42223300068	0.250961573533	0.18903382439	0.704871964456	1.58976348698	2.1602748314099998	0.21412480535300002	4.397118409040003	2.7949356627999995	5.1838834590300005	2.90110824301	3.0976107966299997	2.57288966842	0.0565835283664	0.6690267655100001	2.62527048937	0.464668267003	2.93168305706	2.2357270598400003	2.7070829917699997	4.03913839391	1.94110631095	0.50589092973	4.08915913191	0.432959407276	2.49825086753	4.06436554026	1.3785116232499999	2.74200621087	1.86393845042	2.53853816363	0.21412480535300002	0.263034405834	0.7398481026989999	4.28243980501	0.62293035092	4.03121873061	4.01435529298	1.8073549220599998	2.7570232465099997	0.8797057662819999	2.94298359819	1.33342373373	1.3950627995200002	0.150559676575	0.53605290024	0.713695814843	0.40053792958400003	0.422233000683	0.22650852980900002	0.298658315565	0.411426245726	0.807354922058	0.650764559117	1.37295209791	1.9259994185599998	0.0143552929771	4.79025073884
C5AR2	0.176445946097	1.8719059228900001	0.41153392195699995	0.660012125969	0.12445962429000001	0.669106304646	0.4647830426690001	0.704955875874	0.6960961818699999	0.618326485157	1.0635975599299998	1.37858355045	1.29281258583	1.3841319084200001	0.495794504881	1.2203857898700001	0.176445946097	0.6041815876959999	1.34490537643	1.28695785999	1.12438941002	2.02860546112	1.0635975599299998	0.150686472654	0.422329545021	0.0977480858564	0.20175661146600002	0.6960961818699999	0.475177288055	0.475177288055	0.13763217628	0.0143552929771	0.378511623254	0.17632277264000001	0.333423733725	0.12432813500199999	0.298658315565	0.378511623254	0.44360665147600004	1.42760617278	0.731183241572	0.8155754288629999	1.35614381023	0.948600847493	2.08746284125	0.18903382439	0.948600847493	0.378511623254	3.01613970266	0.454175893186	1.9221978484	2.68929916054	1.10433665981	0.0143552929771	1.7655347463599995	0.422233000683	1.24488705912	0.887525270742	0.948600847493	0.32192809488699997	0.22650852980900002	1.3950627995200002	0.310340120612	0.53605290024	0.12432813500199999	0.22650852980900002	0.367371065649	0.367371065649	0.111031312389	0.2750070475	0.22650852980900002	0.34482849699699997	1.09761079663	0.356143810225	1.5704629310299998	0.163498732283	0.6690267655100001	0.831877241192	0.432959407276	0.6959938131100001	1.6915341649200002	2.09423606985	0.516015147004	1.21412480535	0.411426245726	0.22650852980900002	0.150559676575	0.0840642647885	0.0143552929771	0.516015147004
ADRA1D	0.400636225939	0.433055132627	0.0842030718923	0.310455471277	1.7570887804	0.565691828728	0.356247276068	0.526184141636	0.5754107832909999	1.33061432838	0.526184141636	2.08406853676	0.26316010952	0.11116745322899999	0.6136316061020001	0.650870025158	0.63235270977	2.0321559906	0.0977480858564	2.22347450256	0.8156710863109999	0.505994856358	1.0976788997700002	0.941194355488	1.3277425766	0.641648352146	0.0977480858564	0.6781482100489999	0.485537260771	0.4647830426690001	2.2839465141299997	0.0143552929771	0.8155754288629999	0.6870606883399999	0.704871964456	0.641546029088	0.18903382439	0.310340120612	0.464668267003	1.53106949273	0.310340120612	2.30451104181	1.89141918685	0.7398481026989999	0.650764559117	0.150559676575	0.978195629682	0.298658315565	2.7970129778400006	0.18903382439	0.367371065649	0.863938450424	0.464668267003	0.40053792958400003	1.8797057662799999	0.34482849699699997	0.83995958749	0.863938450424	1.17632277264	4.5747070464199995	0.13750352375	1.8278190246200001	0.495695162624	0.584962500721	0.731183241572	1.13093086983	0.464668267003	0.918386234446	0.32192809488699997	0.12432813500199999	0.831877241192	0.18903382439	0.18903382439	0.18903382439	0.956056652412	1.29865831556	0.23878685958700002	0.6322682155	0.757023246507	1.43829285158	0.40053792958400003	0.863938450424	1.6415460290900001	2.2357270598400003	1.5058909297299998	0.0565835283664	0.21412480535300002	0.0285691521968	0.0143552929771	0.38956681176299995
CXCL9	0.028709901496799996	1.28695785999	1.18277597427	0.536152601242	0.864038407803	0.0427840352058	0.0144976107404	1.18277597427	2.48032164574	1.14082670212	0.25107562542	0.536152601242	0.298782199621	0.0	0.443720519543	2.3505449295	2.0461587905900003	0.20175661146600002	0.41153392195699995	0.26316010952	1.1044102907200002	3.6724257469199997	0.333533734083	0.36748489737499995	0.322051674128	0.565691828728	1.29281258583	0.0144976107404	0.28699606657	0.0977480858564	0.13763217628	0.2750070475	1.9221978484	0.83995958749	0.20163386116999998	0.18903382439	0.411426245726	1.16349873228	0.20163386116999998	2.13750352375	0.042644337408499995	0.042644337408499995	0.0285691521968	0.22650852980900002	1.86393845042	0.163498732283	0.0976107966264	0.0285691521968	0.713695814843	0.0143552929771	1.5607149544699999	0.59454854955	0.0	0.0	0.422233000683	0.22650852980900002	0.310340120612	0.163498732283	1.11769504267	1.13093086983	0.21412480535300002	4.1473066987800005	0.20163386116999998	0.0840642647885	0.0	0.163498732283	0.263034405834	0.32192809488699997	0.378511623254	0.8479969065549999	0.356143810225	0.0	0.22650852980900002	0.042644337408499995	1.9030382701099997	0.150559676575	0.0143552929771	0.34482849699699997	0.150559676575	0.310340120612	0.6870606883399999	1.7527485914099998	0.378511623254	0.956056652412	1.4489009511500002	0.23878685958700002	0.575312330687	0.0285691521968	0.042644337408499995	0.38956681176299995
IGLV1-44	0.0	0.0	0.0	0.389680147171	0.555914640427	0.0	0.20175661146600002	0.12445962429000001	0.0	0.459488242865	0.0	0.298782199621	0.948698222637	0.12445962429000001	0.25107562542	0.8875889778139999	0.0	0.0	0.687133491039	0.0	1.0215282440200002	1.0635975599299998	0.565691828728	0.0	0.298782199621	0.433055132627	0.831960737705	0.0	0.176445946097	0.0	2.45156908035	0.0976107966264	2.96532254837	4.397118409040003	0.44360665147600004	0.0	1.29278174923	0.378511623254	0.0976107966264	0.163498732283	0.0	1.86393845042	0.0	0.0	2.40871186103	0.17632277264000001	0.6690267655100001	0.0	3.63459326845	0.0	1.35614381023	3.15055967658	0.0	0.042644337408499995	0.20163386116999998	0.0	0.0	0.0	0.0703893278914	1.344828497	0.0976107966264	4.41142624573	1.29865831556	0.0	0.0	0.0	1.04264433741	0.0	0.464668267003	2.71149490665	0.0	0.310340120612	0.0	0.0	2.63923216325	0.0	0.0	0.21412480535300002	0.807354922058	0.367371065649	1.0772429989299999	0.432959407276	0.0	0.0	0.0	0.0	0.6959938131100001	0.0143552929771	0.0	0.0
IGLV1-47	0.310455471277	0.176445946097	0.41153392195699995	0.9184638261799999	0.8560811281199999	0.0	1.1635614633600002	0.298782199621	0.12445962429000001	0.310396611691	0.0	0.0	0.0	0.298782199621	0.163629814982	0.7137852311130001	0.0	0.150686472654	0.485537260771	0.536152601242	0.333533734083	1.6508208513299998	0.879794299603	0.0	0.41153392195699995	0.985560894012	0.214244633913	0.443720519543	0.238915011287	0.0	1.15064489841	0.22650852980900002	2.94673086014	6.14261765545	0.0	0.0	0.0	0.0	0.0	1.18903382439	1.84398384405	0.0	0.0	0.111031312389	1.6322682155000001	0.23878685958700002	0.713695814843	0.0	2.4141355329799996	0.0976107966264	1.29278174923	2.7570232465099997	0.0	0.0	0.411426245726	0.12432813500199999	0.0	0.0	0.62293035092	0.150559676575	0.0	3.8972404255699997	0.948600847493	0.0	0.0	0.0	0.0	0.0	0.903038270113	2.21101219349	1.09085343045	0.0	0.0	0.21412480535300002	2.18269229752	0.0	0.0	0.0	1.31034012061	0.0	0.12432813500199999	1.04963076772	0.0	0.0	0.263034405834	0.310340120612	0.0	0.0	0.0	0.18903382439
STC1	5.20316696167	1.5898027419999998	3.7093312740300006	0.7656252384190001	1.4115104675299999	0.12445962429000001	0.13763217628	0.28699606657	1.6599708795500001	1.06357288361	0.07052473723889999	0.757125914097	0.322051674128	0.028709901496799996	0.864038407803	0.879794299603	2.20166707039	1.15064489841	0.163629814982	0.5161281228069999	1.3277425766	3.37851262093	0.36748489737499995	0.150686472654	0.13763217628	0.41153392195699995	0.400636225939	0.12445962429000001	0.150686472654	0.11116745322899999	0.056723508983899995	1.61353165292	2.9504684141500004	4.20006486151	0.378511623254	0.34482849699699997	0.0976107966264	4.3645724323	0.042644337408499995	0.604071323669	0.150559676575	0.22650852980900002	0.0703893278914	0.799087306074	2.37851162325	0.12432813500199999	0.367371065649	0.111031312389	6.9895931849399995	3.4515408330199997	0.23878685958700002	0.454175893186	0.150559676575	0.0	1.31034012061	0.59454854955	0.356143810225	0.22650852980900002	0.53605290024	3.86096279786	1.4436066514800001	1.5607149544699999	2.1858665453099997	0.0285691521968	3.224966365	3.0721058004799997	2.61588707392	1.21412480535	0.475084882949	2.96532254837	1.95605665241	2.71149490665	4.2794712956400005	0.9335726382610001	2.6599245584	5.62993940944	0.150559676575	1.70929063572	3.16832111574	1.0071955014	2.43028527298	1.3219280948899998	1.60880924268	3.31903981556	0.83995958749	1.3950627995200002	1.02147972741	0.367371065649	0.44360665147600004	2.07038932789
GPR17	0.526184141636	6.6395301818800005	5.393992900850001	5.9238400459300005	4.93732786179	5.7293286323500014	5.300154685969999	3.7570545673400004	0.333533734083	0.29289388656599996	4.6004743576	8.05303764343	6.134859561919999	5.63137578964	5.32803630829	5.79804134369	6.356696605680001	4.78717184067	5.6690115928600004	3.95609521866	4.91314983368	1.8914396762799999	3.2898623943299996	8.7316942215	4.96945667267	5.282419204709999	7.10342025757	4.75971269608	5.423873424530001	7.25188827515	3.77502965927	0.0	0.97085365434	0.17632277264000001	6.7455062658700005	0.2750070475	6.73863274667	1.6915341649200002	5.1055942758	6.311067102259999	5.54132897705	5.97039353791	5.36036427654	6.885208275549999	5.451211111830001	2.71149490665	6.91707366288	5.656496370549999	2.55826763406	1.0703893278899999	5.15906400881	4.80838505066	6.29057185085	2.66675659188	4.59812695992	7.748327047539999	8.92243574023	7.41557277508	8.81912528268	0.575312330687	5.3208456676499996	0.9107326619030001	6.95849471647	0.565597175854	1.01435529298	1.04963076772	4.13175409098	5.8534967037	0.310340120612	6.90243541396	6.32138698278	3.9763636357300003	0.925999418556	4.4646682669999995	0.250961573533	1.41683974191	4.06350294231	1.5160151469999998	5.19534759832	3.0755326311699998	0.48542682717	7.29268973768	2.57773093149	1.464668267	1.66902676551	0.12432813500199999	5.01122725542	0.0285691521968	1.04264433741	0.111031312389
HOXA7	3.33483338356	5.03029584885	0.056723508983899995	3.88660168648	0.0144976107404	0.11116745322899999	0.433055132627	1.8359431028400002	0.056723508983899995	2.6415388584099997	0.7825045585629999	0.028709901496799996	0.389680147171	0.238915011287	3.3590018749199997	0.163629814982	3.89919376373	0.0427840352058	0.13763217628	3.74094748497	0.07052473723889999	0.150686472654	2.42229318619	0.0	0.585064530373	0.0144976107404	0.0	0.495794504881	0.056723508983899995	0.028709901496799996	0.546054959297	0.367371065649	2.9855004302999997	4.02147972741	0.432959407276	3.56437816857	0.23878685958700002	3.0232553523	0.0143552929771	0.0143552929771	0.286881147788	0.0565835283664	0.516015147004	0.163498732283	0.0285691521968	0.0	0.21412480535300002	5.06953032516	1.55581615506	0.0143552929771	0.0285691521968	0.0143552929771	0.0	0.0	4.20398416586	0.0	0.356143810225	0.0703893278914	0.21412480535300002	0.0565835283664	4.41142624573	0.150559676575	0.0285691521968	1.24488705912	0.0	0.12432813500199999	0.650764559117	0.7398481026989999	3.5668151540099995	0.333423733725	0.0	0.0	2.16349873228	0.0	4.20320115632	0.0	0.411426245726	0.21412480535300002	0.0	0.23878685958700002	0.0	0.042644337408499995	0.0	0.0565835283664	1.2750070475	2.04264433741	4.35895882583	0.0	0.0	0.17632277264000001
